version_id,commit,commit_sequence,status,path,blob_sha,sha256,bytes,line_count,training_eligibility,eligibility_reason
CWTV-FVER-000315,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/milestones.csv,33cbf25aec55ef42effd66f2f5e55661a6a7da13,dae5d85a1363f1b7d28df841f398c2630509acdc1fe6624484449389af1a56ef,1277,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000316,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/repository-file-versions.csv,de930ef8d820339c822eac1faaab5b6eae1a9b9d,12e8b1ca3910b517a524a722d0028d5339645f7c162851c7d512568b9c65f213,94624,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000317,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/repository-files.csv,e0329dd80ccceac1adc053cbe7121317043cc502,3c0fd5d7a747a4dd369ebc3af2bed9b18968ed50021db56121b57219e3f6f16d,54222,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000318,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/source-reconciliations.csv,f0e85c8dd9af0d85b87d04bdb45b33c2695138d7,eabbe7fbc88c4b36a4340b1e54bec4618a7d79c1722681e9968b02c74f6ccd26,3542,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000319,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/symbols.csv,d8d053442f032ec8e7605a7ec81af1cb791f45ba,5bbaa574e0820c15554e734c2ae1fec86f3be5612d833a094ad70d741fd474a8,22478,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000320,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/manifests/corpus-manifest.yaml,fd2ded8d83d32c9fa81e0cce21dcbec6462bfd69,655b10c476f5ab54f351171f68b98ca889523b9925fd7ed618d6b2046d14cab4,521,18,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000321,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/manifests/sync-state.yaml,24a135101e738f225860207cc6799f46f6cdbd32,843edc114811b71d1cca24da34db93b8820e27884d26c2812fbdd601c5428a55,358,9,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000322,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/narratives/architecture-decisions.md,103c4a8db05e2e07e9881a98932dcfa9a14d52dc,f37ab62ba955d535a62f5939e7414c1ff9402929c567b2b92eddd39018f03247,5587,47,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000323,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/narratives/engineering-history.md,679992073c15f7b21353d9abfbc396cc66848568,8132c4d8a6804179c9891a1bbe099f39412d1b28a0bcc68790ae147d7f84ad9e,2782,48,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000324,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/narratives/engineering-methods.md,8264ddac8665b8b1f35917d5f10dffa8b4b8ff04,85141552392a67986336d81f69ccdb6b5f732076fa627c997413bf61bd0b3594,888,15,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000325,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/narratives/failures-corrections-lessons.md,9f14986f401f9fc0191bf05ac12edeedf5871a2c,7718c0aa0ac8add29c2e94978884666c57948b5282183047b870a3baa179b9c2,6400,165,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000326,974d6b6dcdc15b0b027e265f25fb7686454a878b,26,A,docs/architecture/CineWatch_TV_V1_A3_Signature_Cinematic_Selection_Lock_001.md,fa5b7f4e7370270a068d23749c4b1d33ef836545,7898bd6e2e0a9e3bf26d0f10ce8a086d421d3e216f0c549ca7433d70402dd1c6,6843,218,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000327,974d6b6dcdc15b0b027e265f25fb7686454a878b,26,A,docs/architecture/evidence/CineWatch_TV_V1_A3_Signature_Cinematic_Selected_Direction_001.json,0eb20cc4d0b3852ebff39dd7fc23c1233d5d4594,a484983cc332dc31e5b5eaae4a496d8e294d1cbac63e69e90c19894b0f243010,1439,55,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000328,974d6b6dcdc15b0b027e265f25fb7686454a878b,26,A,docs/architecture/evidence/CineWatch_TV_V1_A3_Signature_Cinematic_Selected_Direction_001.png,c666ba4ed137d2f2798af7b37bef8997da5e8b0e,a0da8a1259fd72886d86af8591f32d32cf90487bc412a8fef07239ef07b0ed1c,1676888,,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000329,974d6b6dcdc15b0b027e265f25fb7686454a878b,26,M,docs/progress/CineWatch_TV_Engineering_Chronicle.md,62795d6f6ca08766881f4c579817d5eedf71e1af,d35fe9ee47a6ab422a98e95dae76f6bcd1dd27ad414071f3e26cb6fb87f77e97,47560,258,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000330,974d6b6dcdc15b0b027e265f25fb7686454a878b,26,M,docs/progress/activity/engineering-events.jsonl,3ffd76c51d5b636f664f8ea43a485843310a4d23,888ca54ca4a4cb338f28d30d4bbc1cb29ce20a07b2c59f332eb47bf91cdb9121,106831,139,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000331,974d6b6dcdc15b0b027e265f25fb7686454a878b,26,M,docs/progress/dashboard/progress-data.json,82be260cd6da92f61b2e253ac92bbb0356839b19,b2286991826a84a77f238ace1a3bf4724a47f6dfd7f97595d064c3785aa35b86,203524,5024,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000332,974d6b6dcdc15b0b027e265f25fb7686454a878b,26,A,scripts/check_brand_streaming_signature_selection.py,239a3391eb16377c24bd6015e52b8cafcc820963,32b8d244958ec240317a754393125408808cd20ccd7ca8365abeb3ccc9b90817,6068,147,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000333,974d6b6dcdc15b0b027e265f25fb7686454a878b,26,A,tests/repository/test_brand_streaming_signature_selection.py,5b30f02ee1fb9523580fd0d253d1ed44e644257b,94f3dfe831a7537a126d30e4fc1ac3ca72d7f4ad38facb4d262352ff37f855b1,816,29,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000334,20e851e5eb0577831b0b05bc3cb6c92ee6319e43,27,M,docs/progress/CineWatch_TV_Engineering_Chronicle.md,517d8386f27dcf57a79631359e4a841d08ba24e8,f6af20d2d31d75eb47e5fafdc2d948f81663085ee40edafdb9a6daa2908157ff,48117,259,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000335,20e851e5eb0577831b0b05bc3cb6c92ee6319e43,27,M,docs/progress/activity/engineering-events.jsonl,aa214fe9adb8822e95e35938ad3280889544ae2d,56e4947ffcb41d6259cb5d06f6b4797a2b5cb7503d8b886305c0f52284aea3a9,107965,140,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000336,20e851e5eb0577831b0b05bc3cb6c92ee6319e43,27,M,docs/progress/dashboard/progress-data.json,804698a03ed6aeb5a2d3ebac6e11db62d9f6aef6,430526bfa49ecb31bed27e2a94bccde0f61abc42d102bca17691c17d1506bf9a,204891,5053,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000337,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/DATASET_CARD.md,22c2f1e4d4f8a252187d8a8deab73a1ba8a09137,2ca9535fbf273d92f39d35265cd35fbdaeb9fd9ea1dcb80711557f7b28c44405,1511,37,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000338,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/checksums.sha256,02799682a4d1f3ef63ebb8198fab029629715088,67f8cc536bad72b483c1c355b519d4db3bc443566a59b863bcc0ddcaa09af94a,2696,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000339,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/artifacts.csv,2caa199a8b13060c967b0b84237ba790fa198a03,8bb4c7a04914b67d34eaf6300c9e82a49d07823ab8882461e5e99b06fd153eb5,12163,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000340,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/commit-changes.csv,d9618717ff711e9bfbe3c04e58e7b53d4da073e1,2c1ca70495bbc6cfc448b33cea3cf25b96bef627eb4fc027a0a276de549aa22d,42674,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000341,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/commits.csv,dd479169fb55436c7276863a12c0044f39d71ff9,6db7ba818f1e3ca11e6c10fc7957e1c961aeebfb5889161886400959bde43509,6125,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000342,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/decisions.csv,2700912806db092be88c9871054deffdb4d771fe,a2ab24eeb40314f023e82fe96e89fa7d8e18073e94170d7c8a2a66368958f31c,5921,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000343,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/dependencies.csv,afaddced8c86df976ca38f0d0443fcc80fdaf1b5,692579378ad5ab8354eb729b3785c069cbb2cdb3603ea6f0aeec994861ef5126,28563,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000344,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/history-records.jsonl,64f6fb72240b5a3c5b8bb64cc466cd62d74d4bcc,e789203664af85eb424f01454b72fb527686b982bfa11b8cc7c1c796ff90118e,970216,215,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000345,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/knowledge-records.jsonl,ca363c47b6d357f57b8f4caa8c7fe47e20e8281c,a1cfb979b3edb310dee177daebd1afdb541d83973511d0977ce2954f0a36b1c8,845030,326,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000346,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/milestones.csv,6a1b03317ef8c59ee784d63efa4d42a0627e38a7,9fe97ca3ce526406fd8cb046dee5e9289aa857f64ba7b96f7d0dfe8068952817,1298,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000347,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/qualifications.csv,90f7640406c1ce4cb7c513e19e71a0fcfc738297,b53db815d045cfbcb2a3e8f076bb4fa0f2a92257896098bcb456f89678a56f25,6129,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000348,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/repository-file-versions.csv,df24b14d682d17798f1dc7d83b5b08788fa19eda,daa647885fea799e622daac887934fc06afd4f1ab6fb0955da94e4ea80a8881a,105021,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000349,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/repository-files.csv,d9739beb5088b3b0089b3867643499494d9b52bd,4fe75ff3f0de49447c3dc70a5426131f712805c96e6a070e36ec254396f91e35,55883,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000350,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/source-reconciliations.csv,8bbb904628aeec35e9792d9154048d826a38c1b8,bef126c6c6db2bd93f9cca1b4f2790f27a4dc79929d4a8188eb3b2a34d1a4895,3542,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000351,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/datasets/symbols.csv,b57e1ad289813f8afaecabbc2ed2d7a61776a285,92efe1781ce1465d072e9fa9bbeed262e2d7ec4322930fdbf141263a890c1dfc,23432,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000352,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/manifests/corpus-manifest.yaml,8eba9e8c486581be9803ae02854211aa8e285a45,c593c04c6f69c8644f16ebeb0ff7204d34c7cae6d0da3dc157eab70428b32482,521,18,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000353,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/manifests/sync-state.yaml,2dfcdbb8806d4111f02329946967ce6dfd681e14,d1c8cbf35e57cfe9292996678ba2297b767e5b8a92fd2411a3cae5246932e66f,358,9,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000354,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/narratives/architecture-decisions.md,04a8ca67a69cfbad819bcf4af0f2820302124131,04610e5bbbcfb4089b0ac89827fe7bb1ed1d05e6edf41534055d8b64b1176c0b,5587,47,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000355,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/narratives/engineering-history.md,bf573b809265e07de22d8bf6351ad0069b39eb7c,7b845a002208e722612bb3f95b5e5d96e7c05d0b76303fb4a0644c28c08dbf6e,2964,51,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000356,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/narratives/engineering-methods.md,c7622d4de169d88a5ee211005368ea14ebaa9752,0656a1ca3cf4c42255ac4d570659e7d4516d0dc838af2747ae1eb9235be059c2,888,15,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000357,eed31123509a5a7410f45d95a815164451055a47,28,M,nexvox/engineering/narratives/failures-corrections-lessons.md,b732de5cfe4d9a09da8dba8a55fe36a25133f956,c54e7033065fc01079250aa179e0173ac2ffa7e41d17458eed25ce2606ac6636,6400,165,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000358,7f6dc58a51f202991c562255a472f40d00584c58,29,A,docs/architecture/CineWatch_TV_V1_A3_Master_Geometry_Parameterization_001.md,8c457e444f1065dec106b645d38d3cb906f57b60,beebfc7b9262395661e86a6257523156b0b7a74a2336732961a84d32d031a27e,9198,375,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000359,7f6dc58a51f202991c562255a472f40d00584c58,29,A,docs/architecture/geometry/CineWatch_TV_V1_A3_Master_Geometry_Parameters_001.json,911ba5e53888a40136da8d2a630415c2405f2e1e,a0d5768be2fec9b674ffbb55cdf680c878ca78673673b3b27eacac3a40a70e90,3411,135,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000360,7f6dc58a51f202991c562255a472f40d00584c58,29,M,docs/progress/CineWatch_TV_Engineering_Chronicle.md,bbafd086a570751ad9b8d674cec3aed4fae3158f,cf5aa8dd1abff7db242251918140b823a272371e491434e7ed08d29e4b8cdbac,49181,263,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000361,7f6dc58a51f202991c562255a472f40d00584c58,29,M,docs/progress/activity/engineering-events.jsonl,0652c4233b8cb1cfe3ecbd7746ad3e45778441c4,0dd4a33dd3fdb9a4b1f8db854efc603ff9671b96ff9bfb412cf73e83ce7dada5,109957,142,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000362,7f6dc58a51f202991c562255a472f40d00584c58,29,M,docs/progress/dashboard/progress-data.json,7fbbcde17769103e46566dae86682d7f0c38f3bc,d8093f8a5a93b8b0de7249732a3e9f7036bd139cef83e612635aea5b07079624,209025,5151,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000363,7f6dc58a51f202991c562255a472f40d00584c58,29,A,scripts/check_a3_master_geometry_parameterization.py,1483dc26ddf288b11ac8c3c697683e07e74c9dc2,f63edcc48ce6ea5d908b5aa942179db6a566ac58e451f70c079591c642a84358,10389,264,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000364,7f6dc58a51f202991c562255a472f40d00584c58,29,A,tests/repository/test_a3_master_geometry_parameterization.py,d523b354c4d1984b0d0ffa6db6136fa8182d8c7f,50e74010f846374ec50d536a6c2aa77bb74f6d07879b1a5f14097a2ad8ddac2b,812,29,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000365,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/DATASET_CARD.md,c8b3123e88615627a2cf3d90c0eb55929197a703,c710db6d849a271d88ec702a57d2eded9bfa251837d17e5b8ea5e42682edc35c,1511,37,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000366,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/checksums.sha256,07593c324cfa12165796a6f15362742d6209e378,0505d3393c58d76b3bc08f011dd8685d7bbb7f9cfb43cb63ff15daf2b688cab5,2696,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000367,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/artifacts.csv,e84edbc5db257652cfee655b5c1227bdb176d757,be0a4f70a5b072a598b7a61b07a4a8151aab55e1a04115cc6f3fcb7b1595bd82,12527,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000368,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/commit-changes.csv,e68a85d7a0c3498de270b6fd885619809a2a9656,97196bb384b2c549e62c790183d2f36b68ad4101f4ce64583e0dbbebe828ba88,46431,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000369,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/commits.csv,b9109a8231a23ceded46d58cddcd344636941a5e,22b721f98e0f816e0c86500604224ac704b102c5e249f72b0180cd9f88a4f9f2,6587,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000370,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/decisions.csv,61eda42b23a362290d5fd759c136db45e3a85ac4,74b2b197852077299b483cd31f5a9f3c2cd386c27ad3c00af632775a353806af,5921,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000371,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/dependencies.csv,0fb0596750c8103a1793c5cb2e3dacace64a55f4,9ee961d927e1e93a6d2d5c4e0e93cd0db82307fef1475ce0cc369f2cc980179d,29750,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000372,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/history-records.jsonl,3fa07a312e073a3d6418f29fd408f47b6bf9c235,933707ea5c03e79db2b53c35eb90831709dbdbdad18485ab73831280d2163905,1005821,220,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000373,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/knowledge-records.jsonl,7122870175f8affccdfc1ad53c040cf7e3266945,d6512b63913ba995a73122af052ff4300dc9b2b0d213b93edbe80a12fec9c7ec,878031,338,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000374,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/milestones.csv,30c85d1146cc2dd76dcc1d06de443ed488eea7eb,ae4bab5a008cb378558f41982d8d6b7469e292b40236afb8cd9c12187f7f33b3,1397,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000375,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/qualifications.csv,425fa89e7272b6b63d53472f7233edf4f79419fc,b46fa103c1644c10f09386d68dc12dece8a8a99c80329a35bccc9f02371eceec,6499,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000376,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/repository-file-versions.csv,1b42824c494705b9421a46800ac0e77d1dc2b18d,26be362bdb53d3a068b12cf0961c97f373e1f358a33f0448d2ce7273405edb62,114039,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000377,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/repository-files.csv,dd44e534fed9273c6c549f7d2ecc8b780f0bca1a,e0227e882980aed50434253d3f1d4e079aed89958dbb3032975f585477e657cc,57180,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000378,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/source-reconciliations.csv,24c0cd164bae1c2e0a391e070d4144fbb028ffae,d09b79b56d15abf3de5867238c6a311d4c6f576f1195e30e749baf3f877dee43,3542,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000379,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/datasets/symbols.csv,82343320a40bdfcfcd1d0869e8b28f75ef891af0,72af47630f37ac107bc024c42a4fa382e7df04bcea34642ae1283a674900bfff,24259,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000380,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/manifests/corpus-manifest.yaml,9a7c5e07ad40a174341399a9553eae1958f689c9,67ed4a821fa129f543881c4beceab7072ef8128d382019a885f522b1e39a899a,521,18,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000381,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/manifests/sync-state.yaml,add42e953adcc8b41890e65aafb636eddbffece4,3ad7f2daa7b61b5f9abfc6b5fca4d4fe07d4ddb249faf0baea869a2475e114a5,358,9,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000382,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/narratives/architecture-decisions.md,2b0f16b737991b95c5e85f8988c86783aa3aaf0f,a47fa1e23f1ac7fc45c97f5ad9587e770ef27b4cbba424b49c60e5c2e5327a6e,5587,47,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000383,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/narratives/engineering-history.md,b06f672161efbd35bb96ae258b40d64f97bec72d,69a1dd8eeaafb00ce861c39273e572c6e9d410e9006bbfde2283127463bea3f6,3152,54,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000384,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/narratives/engineering-methods.md,a2c7c4be268013b858b88b45e2e78ad58f46718d,e3b019e177e8a5b4a3172fefa0ffb50bcb3ec0c76b012f13d1d385bd2587b6d4,888,15,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000385,6f140affbeacb646bfd90089b0e9b008e88be955,30,M,nexvox/engineering/narratives/failures-corrections-lessons.md,e5322f3df7e10732621023b0c606e08b8a06ff32,9a6d98f4af214cfba1b44b7f6592c8460e492f626b051d04ff97e75e6e77c4f6,6400,165,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000386,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,D,apps/web/public/brand/.gitkeep,,,,,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000387,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,A,apps/web/public/brand/asset-manifest.json,c61e804d82c789d5412e8c95a69f5567ba3114f4,c4b76fb27a7eff3f26bcb247aa6b7f39456eeb9611e1b70f9207e2ad64b61c50,5840,187,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000388,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,A,apps/web/public/brand/cinewatch-lockup-on-dark.svg,faecf7a4d5b6a9b2bd176be266977641afda74f9,511add2c88078605ee08ab6a305755c4d2081c6a0282b0cf0fe13a00cfd82277,8595,,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000389,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,A,apps/web/public/brand/cinewatch-lockup-on-light.svg,de70c903fd0c500192efed08b38c171e034c9514,10f2cb30cda3e5506af2fd6278149a511ff5753610b9f01d3071073ff3c504dc,8595,,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000390,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,A,apps/web/public/brand/cinewatch-mark-m1-full.svg,0ce4f035b9dd1f9a05ae8c890005f9235cd414fe,fc53d6e30e41434858ac1ac3ee96abf9663adf60d2c0f2a0193042e34f3b2b10,2431,,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000391,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,A,apps/web/public/brand/cinewatch-mark-r1a-black.svg,d7567616a405030a3b986d3576d14081f2df4f3f,ea46902a8b712c188016ecfef8410b551a7b1c6c506f0ecbccbc1fd10fbed4d4,1039,,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000392,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,A,apps/web/public/brand/cinewatch-mark-r1a-full.svg,4ea0b3c7c80ea5dff507e425730b9b2ea9518293,6f9d58204588321b5103dc744d0b804818bf94ef7a0bb722892ae6d8ac3da918,2431,,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000393,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,A,apps/web/public/brand/cinewatch-mark-r1a-white.svg,60262cc433bf144694cf55365c242c91294655fd,1a7fa017b645727047a6754642513324fb07890f8089c301fc8f8e7488e57359,1039,,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000394,17a07d1d8625eabb3ed728d55934cf61789c77b0,31,A,apps/web/public/brand/cinewatch-wordmark-on-dark.svg,cde4d4f41d34828f85f186ab2a09816ed888ef01,228522f86176e88f4a2b098928444ee24c6402e214592f053f54d1af352c1413,6232,,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
